rank,species,protein_id,orthogroup,log2FC,DAP,description,go_id,go_term,PPV
70,Trip19,Td00001aa007217_T002,OG0010227,1.35049724708413,Up,UspA domain-containing protein,NA,NA,NA
71,Trip19,Td00001aa021055_T002,OG0011850,1.34084707705041,Up,"20 kDa chaperonin, chloroplastic",0051085,chaperone cofactor-dependent protein refolding,0.742638890742
71,Trip19,Td00001aa021055_T002,OG0011850,1.34084707705041,Up,"20 kDa chaperonin, chloroplastic",0051290,protein heterotetramerization,0.428753605642
71,Trip19,Td00001aa021055_T002,OG0011850,1.34084707705041,Up,"20 kDa chaperonin, chloroplastic",0009788,negative regulation of abscisic acid-activated signaling pathway,0.418972896392
71,Trip19,Td00001aa021055_T002,OG0011850,1.34084707705041,Up,"20 kDa chaperonin, chloroplastic",0009409,response to cold,0.405145694471
71,Trip19,Td00001aa021055_T002,OG0011850,1.34084707705041,Up,"20 kDa chaperonin, chloroplastic",1901671,positive regulation of superoxide dismutase activity,0.37216963637
72,Trip19,Td00001aa022963_T002,NA,1.33799646351502,Up,Aminotransferase class-III,NA,NA,NA
73,Trip19,Td00001aa024379_T002,OG0012053,1.32941067121857,Up,Stem-specific protein TSJT1,NA,NA,NA
74,Trip19,Td00001aa014848_T001,NA,1.32077347694587,Up,Translation initiation factor IF2/IF5 domain-containing protein,0001731,formation of translation preinitiation complex,0.777434933446
74,Trip19,Td00001aa014848_T001,NA,1.32077347694587,Up,Translation initiation factor IF2/IF5 domain-containing protein,0010206,photosystem II repair,0.383862629867
74,Trip19,Td00001aa014848_T001,NA,1.32077347694587,Up,Translation initiation factor IF2/IF5 domain-containing protein,0010207,photosystem II assembly,0.381148760135
75,Trip19,Td00001aa029906_T001,OG0017690,1.31266517355839,Up,Farnesylated protein 1,NA,NA,NA
76,Trip19,Td00001aa033405_T001,OG0019996,1.29689785770008,Up,UspA domain-containing protein,NA,NA,NA
77,Trip19,Td00001aa016203_T001,OG0020037,1.29513524900082,Up,Ubiquitin fusion degradation protein,0036503,ERAD pathway,0.765982006244
77,Trip19,Td00001aa016203_T001,OG0020037,1.29513524900082,Up,Ubiquitin fusion degradation protein,0006511,ubiquitin-dependent protein catabolic process,0.702861642814
78,Trip19,Td00001aa003331_T001,OG0020214,1.28569812595813,Up,CobW C-terminal domain-containing protein,NA,NA,NA
79,Trip19,Td00001aa014480_T001,OG0001787,1.28569812595813,Up,SHSP domain-containing protein,0009651,response to salt stress,0.650535040227
79,Trip19,Td00001aa014480_T001,OG0001787,1.28569812595813,Up,SHSP domain-containing protein,0042542,response to hydrogen peroxide,0.641135608649
79,Trip19,Td00001aa014480_T001,OG0001787,1.28569812595813,Up,SHSP domain-containing protein,0051259,protein complex oligomerization,0.615424671638
79,Trip19,Td00001aa014480_T001,OG0001787,1.28569812595813,Up,SHSP domain-containing protein,0009408,response to heat,0.609734834697
79,Trip19,Td00001aa014480_T001,OG0001787,1.28569812595813,Up,SHSP domain-containing protein,0006457,protein folding,0.573657282372
80,Trip19,Td00001aa011954_T001,OG0018478,1.26423615104355,Up,Stem-specific protein TSJT1,NA,NA,NA
81,Trip19,Td00001aa003659_T005,OG0012593,1.26002565596146,Up,Katanin p60 ATPase-containing subunit A1 isoform X1,1901800,positive regulation of proteasomal protein catabolic process,0.46525785956
81,Trip19,Td00001aa003659_T005,OG0012593,1.26002565596146,Up,Katanin p60 ATPase-containing subunit A1 isoform X1,0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,0.451120484698
81,Trip19,Td00001aa003659_T005,OG0012593,1.26002565596146,Up,Katanin p60 ATPase-containing subunit A1 isoform X1,0048522,positive regulation of cellular process,0.426764439839
81,Trip19,Td00001aa003659_T005,OG0012593,1.26002565596146,Up,Katanin p60 ATPase-containing subunit A1 isoform X1,0009987,cellular process,0.337058566648
82,Trip19,Td00001aa019508_T001,OG0021022,1.2424500736777,Up,Heat shock 70 kDa protein 8,0006457,protein folding,0.676287492806
82,Trip19,Td00001aa019508_T001,OG0021022,1.2424500736777,Up,Heat shock 70 kDa protein 8,0009408,response to heat,0.503110965756
83,Trip19,Td00001aa031963_T001,OG0006090,1.23878685958712,Up,NA,NA,NA,NA
84,Trip19,Td00001aa024674_T003,OG0012082,1.23817541857738,Up,YTH domain-containing family protein,0043488,regulation of mRNA stability,0.758965526979
84,Trip19,Td00001aa024674_T003,OG0012082,1.23817541857738,Up,YTH domain-containing family protein,0050779,RNA destabilization,0.718543549946
84,Trip19,Td00001aa024674_T003,OG0012082,1.23817541857738,Up,YTH domain-containing family protein,0061014,positive regulation of mRNA catabolic process,0.716608359034
84,Trip19,Td00001aa024674_T003,OG0012082,1.23817541857738,Up,YTH domain-containing family protein,0010629,negative regulation of gene expression,0.647301553235
84,Trip19,Td00001aa024674_T003,OG0012082,1.23817541857738,Up,YTH domain-containing family protein,0048522,positive regulation of cellular process,0.613314288282
85,Trip19,Td00001aa014878_T002,OG0020982,1.23266075679027,Up,Sucrose synthase,0005985,sucrose metabolic process,0.800522725437
85,Trip19,Td00001aa014878_T002,OG0020982,1.23266075679027,Up,Sucrose synthase,0010555,response to mannitol,0.587662787441
85,Trip19,Td00001aa014878_T002,OG0020982,1.23266075679027,Up,Sucrose synthase,0010431,seed maturation,0.564524975437
85,Trip19,Td00001aa014878_T002,OG0020982,1.23266075679027,Up,Sucrose synthase,0009414,response to water deprivation,0.536793943307
85,Trip19,Td00001aa014878_T002,OG0020982,1.23266075679027,Up,Sucrose synthase,0005982,starch metabolic process,0.535632107805
85,Trip19,Td00001aa014878_T002,OG0020982,1.23266075679027,Up,Sucrose synthase,0009987,cellular process,0.397727472501
86,Trip19,Td00001aa031767_T001,OG0015849,1.22712493444993,Up,STI1/HOP DP domain-containing protein,0045036,protein targeting to chloroplast,0.840663812156
86,Trip19,Td00001aa031767_T001,OG0015849,1.22712493444993,Up,STI1/HOP DP domain-containing protein,0010228,vegetative to reproductive phase transition of meristem,0.402949667265
86,Trip19,Td00001aa031767_T001,OG0015849,1.22712493444993,Up,STI1/HOP DP domain-containing protein,0070417,cellular response to cold,0.399731299693
86,Trip19,Td00001aa031767_T001,OG0015849,1.22712493444993,Up,STI1/HOP DP domain-containing protein,0042742,defense response to bacterium,0.386606922742
86,Trip19,Td00001aa031767_T001,OG0015849,1.22712493444993,Up,STI1/HOP DP domain-containing protein,0006457,protein folding,0.37035555706
86,Trip19,Td00001aa031767_T001,OG0015849,1.22712493444993,Up,STI1/HOP DP domain-containing protein,0006629,lipid metabolic process,0.363448808669
87,Trip19,Td00001aa005196_T004,OG0014288,1.21661006874244,Up,RNA helicase,0000390,spliceosomal complex disassembly,0.764609046277
87,Trip19,Td00001aa005196_T004,OG0014288,1.21661006874244,Up,RNA helicase,0140588,chromatin looping,0.40955287035
87,Trip19,Td00001aa005196_T004,OG0014288,1.21661006874244,Up,RNA helicase,0006338,chromatin remodeling,0.36923318477
88,Trip19,Td00001aa026000_T001,OG0000316,1.20539251298968,Up,alanine transaminase,0042853,L-alanine catabolic process,0.728031173558
88,Trip19,Td00001aa026000_T001,OG0000316,1.20539251298968,Up,alanine transaminase,0009058,biosynthetic process,0.478178460486
89,Trip19,Td00001aa007062_T001,OG0000517,1.20476675065461,Up,Glycosyltransferase,NA,NA,NA
90,Trip19,Td00001aa029258_T001,OG0022344,1.1991226420136,Up,peptide-methionine (S)-S-oxide reductase,0034599,cellular response to oxidative stress,0.709755657899
90,Trip19,Td00001aa029258_T001,OG0022344,1.1991226420136,Up,peptide-methionine (S)-S-oxide reductase,0009651,response to salt stress,0.380585718578
91,Trip19,Td00001aa005500_T001,OG0017768,1.19597745864259,Up,Glycine cleavage system H protein,0019464,glycine decarboxylation via glycine cleavage system,0.765306672754
92,Trip19,Td00001aa003563_T002,OG0020832,1.1833277060448,Up,RRM domain-containing protein,NA,NA,NA
93,Trip19,Td00001aa036222_T002,OG0020497,1.17312743348066,Up,Enoyl reductase (ER) domain-containing protein,0009699,phenylpropanoid biosynthetic process,0.478371288686
93,Trip19,Td00001aa036222_T002,OG0020497,1.17312743348066,Up,Enoyl reductase (ER) domain-containing protein,0009987,cellular process,0.336995075746
94,Trip19,Td00001aa014690_T001,OG0001139,1.16735792773851,Up,Bet v I/Major latex protein domain-containing protein,0009738,abscisic acid-activated signaling pathway,0.822680708438
94,Trip19,Td00001aa014690_T001,OG0001139,1.16735792773851,Up,Bet v I/Major latex protein domain-containing protein,0006952,defense response,0.687184622845
95,Trip19,Td00001aa019475_T001,OG0013925,1.1609201881811,Up,Anaerobic nitrite reductase GLB1,0080033,response to nitrite,0.577477498838
95,Trip19,Td00001aa019475_T001,OG0013925,1.1609201881811,Up,Anaerobic nitrite reductase GLB1,0071731,response to nitric oxide,0.556933012271
95,Trip19,Td00001aa019475_T001,OG0013925,1.1609201881811,Up,Anaerobic nitrite reductase GLB1,0015671,oxygen transport,0.542920265698
95,Trip19,Td00001aa019475_T001,OG0013925,1.1609201881811,Up,Anaerobic nitrite reductase GLB1,0010167,response to nitrate,0.534511508324
95,Trip19,Td00001aa019475_T001,OG0013925,1.1609201881811,Up,Anaerobic nitrite reductase GLB1,0051365,cellular response to potassium ion starvation,0.517147849589
95,Trip19,Td00001aa019475_T001,OG0013925,1.1609201881811,Up,Anaerobic nitrite reductase GLB1,0009414,response to water deprivation,0.470708510521
95,Trip19,Td00001aa019475_T001,OG0013925,1.1609201881811,Up,Anaerobic nitrite reductase GLB1,0009737,response to abscisic acid,0.466126510186
95,Trip19,Td00001aa019475_T001,OG0013925,1.1609201881811,Up,Anaerobic nitrite reductase GLB1,0009409,response to cold,0.462320880672
95,Trip19,Td00001aa019475_T001,OG0013925,1.1609201881811,Up,Anaerobic nitrite reductase GLB1,0072732,cellular response to calcium ion starvation,0.458602727989
95,Trip19,Td00001aa019475_T001,OG0013925,1.1609201881811,Up,Anaerobic nitrite reductase GLB1,0009413,response to flooding,0.446371992055
95,Trip19,Td00001aa019475_T001,OG0013925,1.1609201881811,Up,Anaerobic nitrite reductase GLB1,0009609,response to symbiotic bacterium,0.445870351005
95,Trip19,Td00001aa019475_T001,OG0013925,1.1609201881811,Up,Anaerobic nitrite reductase GLB1,1902074,response to salt,0.442197436382
95,Trip19,Td00001aa019475_T001,OG0013925,1.1609201881811,Up,Anaerobic nitrite reductase GLB1,0036377,arbuscular mycorrhizal association,0.440409663235
95,Trip19,Td00001aa019475_T001,OG0013925,1.1609201881811,Up,Anaerobic nitrite reductase GLB1,0009610,response to symbiotic fungus,0.42975758115
95,Trip19,Td00001aa019475_T001,OG0013925,1.1609201881811,Up,Anaerobic nitrite reductase GLB1,0009744,response to sucrose,0.426260060418
95,Trip19,Td00001aa019475_T001,OG0013925,1.1609201881811,Up,Anaerobic nitrite reductase GLB1,0006809,nitric oxide biosynthetic process,0.423158748849
95,Trip19,Td00001aa019475_T001,OG0013925,1.1609201881811,Up,Anaerobic nitrite reductase GLB1,0009735,response to cytokinin,0.418226678806
95,Trip19,Td00001aa019475_T001,OG0013925,1.1609201881811,Up,Anaerobic nitrite reductase GLB1,0009723,response to ethylene,0.415483219462
95,Trip19,Td00001aa019475_T001,OG0013925,1.1609201881811,Up,Anaerobic nitrite reductase GLB1,0009877,nodulation,0.414121483705
95,Trip19,Td00001aa019475_T001,OG0013925,1.1609201881811,Up,Anaerobic nitrite reductase GLB1,0001666,response to hypoxia,0.413926988005
95,Trip19,Td00001aa019475_T001,OG0013925,1.1609201881811,Up,Anaerobic nitrite reductase GLB1,0006970,response to osmotic stress,0.412496894952
96,Trip19,Td00001aa014817_T001,OG0000596,1.15380533607904,Up,Hydroxyproline-rich glycoprotein family protein,NA,NA,NA
97,Trip19,Td00001aa022834_T001,OG0018769,1.14730669878029,Up,UspA domain-containing protein,NA,NA,NA
98,Trip19,Td00001aa027502_T001,OG0012087,1.14208662961753,Up,sulfate adenylyltransferase,0000103,sulfate assimilation,0.76161408029
99,Trip19,Td00001aa037912_T002,OG0002676,1.13881446890228,Up,Powdery mildew resistance protein PM3 variant,0006952,defense response,0.687173055751
99,Trip19,Td00001aa037912_T002,OG0002676,1.13881446890228,Up,Powdery mildew resistance protein PM3 variant,0051707,response to other organism,0.678634372765
100,Trip19,Td00001aa005913_T001,OG0000670,1.12697285625777,Up,ABC transporter domain-containing protein,NA,NA,NA
101,Trip19,Td00001aa003426_T001,OG0007520,1.11835972595306,Up,18 class III heat shock protein,0009651,response to salt stress,0.781785192217
101,Trip19,Td00001aa003426_T001,OG0007520,1.11835972595306,Up,18 class III heat shock protein,0042542,response to hydrogen peroxide,0.768818519962
101,Trip19,Td00001aa003426_T001,OG0007520,1.11835972595306,Up,18 class III heat shock protein,0051259,protein complex oligomerization,0.733349854561
101,Trip19,Td00001aa003426_T001,OG0007520,1.11835972595306,Up,18 class III heat shock protein,0009408,response to heat,0.72550062983
101,Trip19,Td00001aa003426_T001,OG0007520,1.11835972595306,Up,18 class III heat shock protein,0006457,protein folding,0.675731046116
102,Trip19,Td00001aa027912_T001,OG0024297,1.0962618530584,Up,Dipeptidylpeptidase IV N-terminal domain-containing protein,NA,NA,NA
103,Trip19,Td00001aa029363_T001,OG0008210,1.0962618530584,Up,anthranilate synthase,0000162,tryptophan biosynthetic process,0.730941551725
103,Trip19,Td00001aa029363_T001,OG0008210,1.0962618530584,Up,anthranilate synthase,0006541,glutamine metabolic process,0.674102147127
104,Trip19,Td00001aa011129_T003,OG0004468,1.08610437124329,Up,RRM domain-containing protein,0009409,response to cold,0.494778214128
104,Trip19,Td00001aa011129_T003,OG0004468,1.08610437124329,Up,RRM domain-containing protein,1990428,miRNA transport,0.488666394921
104,Trip19,Td00001aa011129_T003,OG0004468,1.08610437124329,Up,RRM domain-containing protein,1900864,mitochondrial RNA modification,0.478606897059
104,Trip19,Td00001aa011129_T003,OG0004468,1.08610437124329,Up,RRM domain-containing protein,0006858,extracellular transport,0.467942376326
104,Trip19,Td00001aa011129_T003,OG0004468,1.08610437124329,Up,RRM domain-containing protein,0050688,regulation of defense response to virus,0.46624449501
104,Trip19,Td00001aa011129_T003,OG0004468,1.08610437124329,Up,RRM domain-containing protein,0009414,response to water deprivation,0.459507911884
104,Trip19,Td00001aa011129_T003,OG0004468,1.08610437124329,Up,RRM domain-containing protein,0009651,response to salt stress,0.446390367982
104,Trip19,Td00001aa011129_T003,OG0004468,1.08610437124329,Up,RRM domain-containing protein,0016556,mRNA modification,0.366959303629
104,Trip19,Td00001aa011129_T003,OG0004468,1.08610437124329,Up,RRM domain-containing protein,0032259,methylation,0.34560765617
104,Trip19,Td00001aa011129_T003,OG0004468,1.08610437124329,Up,RRM domain-containing protein,0009987,cellular process,0.337947338678
104,Trip19,Td00001aa011129_T003,OG0004468,1.08610437124329,Up,RRM domain-containing protein,0006812,monoatomic cation transport,0.330190565757
105,Trip19,Td00001aa031791_T002,OG0010453,1.08610437124329,Up,UBX domain-containing protein,NA,NA,NA
106,Trip19,Td00001aa010744_T002,OG0015629,1.08338358771008,Up,"phosphoglycerate mutase (2,3-diphosphoglycerate-independent)",0006007,glucose catabolic process,0.786928279892
106,Trip19,Td00001aa010744_T002,OG0015629,1.08338358771008,Up,"phosphoglycerate mutase (2,3-diphosphoglycerate-independent)",0006096,glycolytic process,0.703654750738
107,Trip19,Td00001aa027028_T002,OG0014966,1.07519031415522,Up,Protein DETOXIFICATION,1990961,xenobiotic detoxification by transmembrane export across the plasma membrane,0.776938047769
108,Trip19,Td00001aa012305_T002,OG0013568,1.0621217119078,Up,Calcium-transporting ATPase,0070588,calcium ion transmembrane transport,0.734283349135
108,Trip19,Td00001aa012305_T002,OG0013568,1.0621217119078,Up,Calcium-transporting ATPase,0009414,response to water deprivation,0.445683665118
108,Trip19,Td00001aa012305_T002,OG0013568,1.0621217119078,Up,Calcium-transporting ATPase,0009409,response to cold,0.437274392602
109,Trip19,Td00001aa030489_T001,OG0022918,1.05935527761642,Up,"NifU-like protein 4, mitochondrial",0016226,iron-sulfur cluster assembly,0.719828670135
109,Trip19,Td00001aa030489_T001,OG0022918,1.05935527761642,Up,"NifU-like protein 4, mitochondrial",0106035,protein maturation by [4Fe-4S] cluster transfer,0.493474220655
110,Trip19,Td00001aa001541_T001,OG0000929,1.04544297076117,Up,"Tuliposide A-converting enzyme 2, chloroplastic",NA,NA,NA
111,Trip19,Td00001aa008628_T002,OG0020378,1.04194382997017,Up,Mal d 1-associated protein,NA,NA,NA
112,Trip19,Td00001aa022640_T001,OG0018783,1.04054179386285,Up,Heat shock protein 101,0034605,cellular response to heat,0.691181693058
112,Trip19,Td00001aa022640_T001,OG0018783,1.04054179386285,Up,Heat shock protein 101,0043335,protein unfolding,0.402348057193
112,Trip19,Td00001aa022640_T001,OG0018783,1.04054179386285,Up,Heat shock protein 101,0045727,positive regulation of translation,0.398253532161
112,Trip19,Td00001aa022640_T001,OG0018783,1.04054179386285,Up,Heat shock protein 101,0006355,regulation of DNA-templated transcription,0.358164019478
113,Trip19,Td00001aa041092_T001,OG0016860,1.03913839390696,Up,NA,NA,NA,NA
114,Trip19,Td00001aa013792_T002,OG0000286,1.03562390973072,Up,Cell division cycle protein 48 homolog,0051228,mitotic spindle disassembly,0.824277050293
114,Trip19,Td00001aa013792_T002,OG0000286,1.03562390973072,Up,Cell division cycle protein 48 homolog,0030970,"retrograde protein transport, ER to cytosol",0.805779211724
114,Trip19,Td00001aa013792_T002,OG0000286,1.03562390973072,Up,Cell division cycle protein 48 homolog,0097352,autophagosome maturation,0.795064681192
114,Trip19,Td00001aa013792_T002,OG0000286,1.03562390973072,Up,Cell division cycle protein 48 homolog,0051301,cell division,0.525504354793
114,Trip19,Td00001aa013792_T002,OG0000286,1.03562390973072,Up,Cell division cycle protein 48 homolog,0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,0.432047699205
115,Trip19,Td00001aa033829_T001,OG0009496,1.03491998434916,Up,AAA+ ATPase domain-containing protein,0048235,pollen sperm cell differentiation,0.587846484703
