tmt_batch,protein_id,sample,season,normalized_abundance,log_abundance
3,Td00001aa014561_T001,C065-1,Summer,1230.6,7.115257135119002
3,Td00001aa014561_T001,C065-2,Summer,1562,7.353722331039836
3,Td00001aa014561_T001,C065-3,Summer,1525.2,7.329880828639061
3,Td00001aa014561_T001,C071-1,Summer,1794,7.492203043176155
3,Td00001aa014561_T001,C071-2,Summer,1621.7,7.391230261341966
3,Td00001aa014561_T001,C071-3,Summer,1131.6,7.031387840311116
3,Td00001aa014561_T001,C065-1,Winter,1175.5,7.069448868830826
3,Td00001aa014561_T001,C065-2,Winter,628.5,6.443336029621392
3,Td00001aa014561_T001,C065-3,Winter,1123,7.0237589556289155
3,Td00001aa014561_T001,C071-1,Winter,1087.4,6.991544805631445
3,Td00001aa014561_T001,C071-2,Winter,1153.8,7.050816122689491
3,Td00001aa014561_T001,C071-3,Winter,819.1,6.708206177742409
3,Td00001aa005888_T001,C065-1,Summer,162.3,5.089446480681975
3,Td00001aa005888_T001,C065-2,Summer,224,5.411646056319325
3,Td00001aa005888_T001,C065-3,Summer,178,5.181783555910062
3,Td00001aa005888_T001,C071-1,Summer,196.4,5.280153401012015
3,Td00001aa005888_T001,C071-2,Summer,200.3,5.299816247664284
3,Td00001aa005888_T001,C071-3,Summer,186.3,5.22735828297523
3,Td00001aa005888_T001,C065-1,Winter,250.1,5.521860841881974
3,Td00001aa005888_T001,C065-2,Winter,236.2,5.464678907996962
3,Td00001aa005888_T001,C065-3,Winter,234.8,5.458734092212885
3,Td00001aa005888_T001,C071-1,Winter,245.2,5.5020742081403595
3,Td00001aa005888_T001,C071-2,Winter,317.3,5.759847701740742
3,Td00001aa005888_T001,C071-3,Winter,254.6,5.539693690051036
3,Td00001aa000146_T001,C065-1,Summer,901.9,6.804503650280433
3,Td00001aa000146_T001,C065-2,Summer,908.2,6.81146461976493
3,Td00001aa000146_T001,C065-3,Summer,848.3,6.743234347992518
3,Td00001aa000146_T001,C071-1,Summer,858.7,6.75541961884299
3,Td00001aa000146_T001,C071-2,Summer,902.7,6.805390273411897
3,Td00001aa000146_T001,C071-3,Summer,970.4,6.877708358660343
3,Td00001aa000146_T001,C065-1,Winter,713.1,6.5696216644365855
3,Td00001aa000146_T001,C065-2,Winter,660.1,6.492391340209647
3,Td00001aa000146_T001,C065-3,Winter,715.7,6.573261086141786
3,Td00001aa000146_T001,C071-1,Winter,645.2,6.469560347800961
3,Td00001aa000146_T001,C071-2,Winter,736.3,6.601637645732813
3,Td00001aa000146_T001,C071-3,Winter,670.9,6.508620096059378
3,Td00001aa022477_T002,C065-1,Summer,330,5.799092657490829
3,Td00001aa022477_T002,C065-2,Summer,275.3,5.617861415780963
3,Td00001aa022477_T002,C065-3,Summer,320.7,5.770506109817288
3,Td00001aa022477_T002,C071-1,Summer,313.4,5.747480333112731
3,Td00001aa022477_T002,C071-2,Summer,282.7,5.644386268236864
3,Td00001aa022477_T002,C071-3,Summer,291.5,5.675040009221079
3,Td00001aa022477_T002,C065-1,Winter,463.8,6.139453426977533
3,Td00001aa022477_T002,C065-2,Winter,383.2,5.948557048706308
3,Td00001aa022477_T002,C065-3,Winter,458.1,6.127087503075626
3,Td00001aa022477_T002,C071-1,Winter,460.8,6.1329641115518205
3,Td00001aa022477_T002,C071-2,Winter,589.8,6.379783498076666
3,Td00001aa022477_T002,C071-3,Winter,407.1,6.009058857965332
3,Td00001aa019061_T001,C065-1,Summer,101.2,4.617098766734788
3,Td00001aa019061_T001,C065-2,Summer,99.1,4.596129451426759
3,Td00001aa019061_T001,C065-3,Summer,98.8,4.59309761487528
3,Td00001aa019061_T001,C071-1,Summer,133.7,4.895598491587329
3,Td00001aa019061_T001,C071-2,Summer,126.4,4.83945148962415
3,Td00001aa019061_T001,C071-3,Summer,115,4.744932137058902
3,Td00001aa019061_T001,C065-1,Winter,112.2,4.720283002001252
3,Td00001aa019061_T001,C065-2,Winter,108.5,4.686750182197104
3,Td00001aa019061_T001,C065-3,Winter,102.4,4.628886722371033
3,Td00001aa019061_T001,C071-1,Winter,120.7,4.7933081363884895
3,Td00001aa019061_T001,C071-2,Winter,112,4.718498880223666
3,Td00001aa019061_T001,C071-3,Winter,111.9,4.71760562425443
3,Td00001aa007521_T004,C065-1,Summer,173.3,5.155024202491901
3,Td00001aa007521_T004,C065-2,Summer,179.7,5.191288799354344
3,Td00001aa007521_T004,C065-3,Summer,141.3,4.9508852967676225
3,Td00001aa007521_T004,C071-1,Summer,134.9,4.904533770626609
3,Td00001aa007521_T004,C071-2,Summer,147.7,4.995183196307814
3,Td00001aa007521_T004,C071-3,Summer,168,5.12396398535564
3,Td00001aa007521_T004,C065-1,Winter,148.3,4.999237255886975
3,Td00001aa007521_T004,C065-2,Winter,165.3,5.107762010876585
3,Td00001aa007521_T004,C065-3,Winter,127.2,4.845760658767657
3,Td00001aa007521_T004,C071-1,Winter,146.9,4.989752089987183
3,Td00001aa007521_T004,C071-2,Winter,122.5,4.808111038148047
3,Td00001aa007521_T004,C071-3,Winter,147.2,4.991792213088254
3,Td00001aa014838_T001,C065-1,Summer,169.1,5.130490261818195
3,Td00001aa014838_T001,C065-2,Summer,223.3,5.408516163324393
3,Td00001aa014838_T001,C065-3,Summer,204.1,5.318610074715358
3,Td00001aa014838_T001,C071-1,Summer,168.3,5.125748107138531
3,Td00001aa014838_T001,C071-2,Summer,202.3,5.309751749116853
3,Td00001aa014838_T001,C071-3,Summer,201,5.3033049130342
3,Td00001aa014838_T001,C065-1,Winter,273.2,5.610204131356957
3,Td00001aa014838_T001,C065-2,Winter,212.2,5.357529230892418
3,Td00001aa014838_T001,C065-3,Winter,279.1,5.631570144125222
3,Td00001aa014838_T001,C071-1,Winter,208.6,5.340418547360536
3,Td00001aa014838_T001,C071-2,Winter,234.5,5.457455592150726
3,Td00001aa014838_T001,C071-3,Winter,170.7,5.139907635658625
3,Td00001aa026709_T002,C065-1,Summer,258.5,5.5548956978169555
3,Td00001aa026709_T002,C065-2,Summer,254.6,5.539693690051036
3,Td00001aa026709_T002,C065-3,Summer,224.2,5.412538515098363
3,Td00001aa026709_T002,C071-1,Summer,192.6,5.260615504556133
3,Td00001aa026709_T002,C071-2,Summer,167.5,5.1209833572352705
3,Td00001aa026709_T002,C071-3,Summer,211.9,5.356114469993461
3,Td00001aa026709_T002,C065-1,Winter,281,5.638354672892465
3,Td00001aa026709_T002,C065-2,Winter,422.6,6.04642610754826
3,Td00001aa026709_T002,C065-3,Winter,233.5,5.453182081391607
3,Td00001aa026709_T002,C071-1,Winter,178.4,5.18402822575129
3,Td00001aa026709_T002,C071-2,Winter,161.3,5.083265991330792
3,Td00001aa026709_T002,C071-3,Winter,213,5.361292170404261
3,Td00001aa023954_T001,C065-1,Summer,234.4,5.457029061969069
3,Td00001aa023954_T001,C065-2,Summer,260.5,5.5626028650321935
3,Td00001aa023954_T001,C065-3,Summer,246.5,5.50736199753954
3,Td00001aa023954_T001,C071-1,Summer,266.6,5.585749411495546
3,Td00001aa023954_T001,C071-2,Summer,237.6,5.470588591697244
3,Td00001aa023954_T001,C071-3,Summer,268.8,5.593967612369233
3,Td00001aa023954_T001,C065-1,Winter,256.3,5.546348637271703
3,Td00001aa023954_T001,C065-2,Winter,299.8,5.703115589004055
3,Td00001aa023954_T001,C065-3,Winter,296.3,5.691372457954477
3,Td00001aa023954_T001,C071-1,Winter,353.6,5.868166333591542
3,Td00001aa023954_T001,C071-2,Winter,286.3,5.6570402155969095
3,Td00001aa023954_T001,C071-3,Winter,319.4,5.766444238911783
3,Td00001aa011705_T001,C065-1,Summer,68,4.219507719881989
3,Td00001aa011705_T001,C065-2,Summer,66.6,4.198704592561358
3,Td00001aa011705_T001,C065-3,Summer,70.6,4.257030158663502
3,Td00001aa011705_T001,C071-1,Summer,73.9,4.302712841485956
3,Td00001aa011705_T001,C071-2,Summer,63.9,4.157319377032941
3,Td00001aa011705_T001,C071-3,Summer,57.3,4.048300641172701
3,Td00001aa011705_T001,C065-1,Winter,50.6,3.9239515960562654
3,Td00001aa011705_T001,C065-2,Winter,61,4.1108738805667535
3,Td00001aa011705_T001,C065-3,Winter,43,3.761200138949376
3,Td00001aa011705_T001,C071-1,Winter,53.2,3.974058415144591
3,Td00001aa011705_T001,C071-2,Winter,78,4.356708839510104
3,Td00001aa011705_T001,C071-3,Winter,55.6,4.018183219242148
3,Td00001aa012101_T001,C065-1,Summer,326.7,5.789042321667937
3,Td00001aa012101_T001,C065-2,Summer,397.5,5.98519493661011
3,Td00001aa012101_T001,C065-3,Summer,347,5.849324782828703
3,Td00001aa012101_T001,C071-1,Summer,248.8,5.516649364884317
3,Td00001aa012101_T001,C071-2,Summer,363.8,5.896604268832785
3,Td00001aa012101_T001,C071-3,Summer,426.6,6.055846808381366
3,Td00001aa012101_T001,C065-1,Winter,293.7,5.682558841609409
3,Td00001aa012101_T001,C065-2,Winter,276.9,5.623656433788328
3,Td00001aa012101_T001,C065-3,Winter,249.3,5.518656994540744
3,Td00001aa012101_T001,C071-1,Winter,357.9,5.880253620566057
3,Td00001aa012101_T001,C071-2,Winter,344.8,5.84296454168977
3,Td00001aa012101_T001,C071-3,Winter,279.2,5.631928374469879
3,Td00001aa003309_T001,C065-1,Summer,239.3,5.477717999093183
3,Td00001aa003309_T001,C065-2,Summer,270.8,5.601380544730882
3,Td00001aa003309_T001,C065-3,Summer,274.7,5.615679596741563
3,Td00001aa003309_T001,C071-1,Summer,217.7,5.383117972833979
3,Td00001aa003309_T001,C071-2,Summer,235.1,5.460010959799533
3,Td00001aa003309_T001,C071-3,Summer,260.1,5.561066176299281
3,Td00001aa003309_T001,C065-1,Winter,227.5,5.42715024278661
3,Td00001aa003309_T001,C065-2,Winter,282.2,5.6426160429623
3,Td00001aa003309_T001,C065-3,Winter,229.5,5.435903033857898
3,Td00001aa003309_T001,C071-1,Winter,244.1,5.497577981495596
3,Td00001aa003309_T001,C071-2,Winter,231.6,5.445011750016629
3,Td00001aa003309_T001,C071-3,Winter,223.5,5.409411418527896
3,Td00001aa028410_T001,C065-1,Summer,47.3,3.856510316639536
3,Td00001aa028410_T001,C065-2,Summer,60.2,4.097672368926071
3,Td00001aa028410_T001,C065-3,Summer,49.4,3.8999504444367914
3,Td00001aa028410_T001,C071-1,Summer,53.6,3.9815490867334726
3,Td00001aa028410_T001,C071-2,Summer,63.2,4.146304316975597
3,Td00001aa028410_T001,C071-3,Summer,50,3.912023025428146
3,Td00001aa028410_T001,C065-1,Winter,39.7,3.681351212882061
3,Td00001aa028410_T001,C065-2,Winter,40.9,3.7111300874986335
3,Td00001aa028410_T001,C065-3,Winter,50.4,3.9199911949185924
3,Td00001aa028410_T001,C071-1,Winter,45.3,3.813307054564043
3,Td00001aa028410_T001,C071-2,Winter,49.7,3.906004953223307
3,Td00001aa028410_T001,C071-3,Winter,38.9,3.660994276331341
3,Td00001aa028052_T001,C065-1,Summer,338.1,5.823341712671545
3,Td00001aa028052_T001,C065-2,Summer,241.7,5.487697291846797
3,Td00001aa028052_T001,C065-3,Summer,342.9,5.837438862385176
3,Td00001aa028052_T001,C071-1,Summer,218.2,5.385412077981922
3,Td00001aa028052_T001,C071-2,Summer,248.4,5.515040354085088
3,Td00001aa028052_T001,C071-3,Summer,368.4,5.909169307095593
3,Td00001aa028052_T001,C065-1,Winter,179.7,5.191288799354344
3,Td00001aa028052_T001,C065-2,Winter,199.2,5.294309350170578
3,Td00001aa028052_T001,C065-3,Winter,177.4,5.178407075512458
3,Td00001aa028052_T001,C071-1,Winter,197,5.283203733814131
3,Td00001aa028052_T001,C071-2,Winter,209.6,5.345200957217879
3,Td00001aa028052_T001,C071-3,Winter,232,5.446737375976655
3,Td00001aa037374_T001,C065-1,Summer,111,4.7095302103213434
3,Td00001aa037374_T001,C065-2,Summer,114.9,4.74406219355793
3,Td00001aa037374_T001,C065-3,Summer,105,4.653960359681333
3,Td00001aa037374_T001,C071-1,Summer,112.6,4.723841724586585
3,Td00001aa037374_T001,C071-2,Summer,140,4.941642429752162
3,Td00001aa037374_T001,C071-3,Summer,120.9,4.794963765892046
3,Td00001aa037374_T001,C065-1,Winter,70.7,4.258445587046799
3,Td00001aa037374_T001,C065-2,Winter,72.4,4.282206313203825
3,Td00001aa037374_T001,C065-3,Winter,69.5,4.241326766959236
3,Td00001aa037374_T001,C071-1,Winter,74.4,4.3094559552799065
3,Td00001aa037374_T001,C071-2,Winter,76.1,4.332048278008244
3,Td00001aa037374_T001,C071-3,Winter,78,4.356708839510104
3,Td00001aa010244_T002,C065-1,Summer,419.4,6.038825120852178
3,Td00001aa010244_T002,C065-2,Summer,395.9,5.981161656637975
3,Td00001aa010244_T002,C065-3,Summer,399.9,5.991214518353398
3,Td00001aa010244_T002,C071-1,Summer,501.2,6.217005225017124
3,Td00001aa010244_T002,C071-2,Summer,409.8,6.015669238245014
3,Td00001aa010244_T002,C071-3,Summer,405.6,6.005367454742457
3,Td00001aa010244_T002,C065-1,Winter,336.5,5.818598152056551
3,Td00001aa010244_T002,C065-2,Winter,344.7,5.842674476423893
3,Td00001aa010244_T002,C065-3,Winter,318.2,5.762680119046364
3,Td00001aa010244_T002,C071-1,Winter,360,5.886104034227934
3,Td00001aa010244_T002,C071-2,Winter,272.6,5.608005522930811
3,Td00001aa010244_T002,C071-3,Winter,315.1,5.7528900519368245
3,Td00001aa038328_T002,C065-1,Summer,40.5,3.701301998803851
3,Td00001aa038328_T002,C065-2,Summer,48.6,3.8836235514825796
3,Td00001aa038328_T002,C065-3,Summer,48.6,3.8836235514825796
3,Td00001aa038328_T002,C071-1,Summer,42.7,3.7541989436537824
3,Td00001aa038328_T002,C071-2,Summer,49,3.8918203185187896
3,Td00001aa038328_T002,C071-3,Summer,46,3.828641418228225
3,Td00001aa038328_T002,C065-1,Winter,40.9,3.7111300874986335
3,Td00001aa038328_T002,C065-2,Winter,49.1,3.8938590551670735
3,Td00001aa038328_T002,C065-3,Winter,37.6,3.627004076991593
3,Td00001aa038328_T002,C071-1,Winter,29.1,3.3707382085417077
3,Td00001aa038328_T002,C071-2,Winter,47.8,3.867025660417912
3,Td00001aa038328_T002,C071-3,Winter,35.1,3.558201158961848
3,Td00001aa039438_T001,C065-1,Summer,32.8,3.490428545877902
3,Td00001aa039438_T001,C065-2,Summer,41.6,3.728100191305679
3,Td00001aa039438_T001,C065-3,Summer,39.7,3.681351212882061
3,Td00001aa039438_T001,C071-1,Summer,43.5,3.7727609610831436
3,Td00001aa039438_T001,C071-2,Summer,42.1,3.7400477644413046
3,Td00001aa039438_T001,C071-3,Summer,42.1,3.7400477644413046
3,Td00001aa039438_T001,C065-1,Winter,724.3,6.585205672581924
3,Td00001aa039438_T001,C065-2,Winter,341.4,5.833054813289456
3,Td00001aa039438_T001,C065-3,Winter,499.8,6.214208020401652
3,Td00001aa039438_T001,C071-1,Winter,272.6,5.608005522930811
3,Td00001aa039438_T001,C071-2,Winter,336.7,5.8191923291370315
3,Td00001aa039438_T001,C071-3,Winter,164.8,5.104732623543333
3,Td00001aa012169_T001,C065-1,Summer,515.9,6.2459129501889645
3,Td00001aa012169_T001,C065-2,Summer,524.3,6.262064041485792
3,Td00001aa012169_T001,C065-3,Summer,543.2,6.297477578085429
3,Td00001aa012169_T001,C071-1,Summer,513.3,6.240860471514436
3,Td00001aa012169_T001,C071-2,Summer,529.8,6.272499578725474
3,Td00001aa012169_T001,C071-3,Summer,431.2,6.066572021913897
3,Td00001aa012169_T001,C065-1,Winter,434.9,6.075116121902972
3,Td00001aa012169_T001,C065-2,Winter,330.4,5.8003040446734575
3,Td00001aa012169_T001,C065-3,Winter,414.1,6.026107492966397
3,Td00001aa012169_T001,C071-1,Winter,385.7,5.95505986780687
3,Td00001aa012169_T001,C071-2,Winter,432.4,6.069351088077727
3,Td00001aa012169_T001,C071-3,Winter,319.4,5.766444238911783
3,Td00001aa024211_T004,C065-1,Summer,72.7,4.286341398294632
3,Td00001aa024211_T004,C065-2,Summer,69.1,4.235554745245404
3,Td00001aa024211_T004,C065-3,Summer,72.8,4.287715968938904
3,Td00001aa024211_T004,C071-1,Summer,87.1,4.467056895339513
3,Td00001aa024211_T004,C071-2,Summer,70.3,4.25277181304137
3,Td00001aa024211_T004,C071-3,Summer,80.3,4.385769633406016
3,Td00001aa024211_T004,C065-1,Winter,64.8,4.171305618790328
3,Td00001aa024211_T004,C065-2,Winter,53.3,3.9759363499335247
3,Td00001aa024211_T004,C065-3,Winter,61.9,4.125520195845639
3,Td00001aa024211_T004,C071-1,Winter,71,4.262679891125822
3,Td00001aa024211_T004,C071-2,Winter,60.8,4.107589805419489
3,Td00001aa024211_T004,C071-3,Winter,60.1,4.096009858180097
3,Td00001aa021741_T001,C065-1,Summer,270.1,5.5987922645009025
3,Td00001aa021741_T001,C065-2,Summer,263.7,5.574812097151429
3,Td00001aa021741_T001,C065-3,Summer,237.7,5.4710093785731315
3,Td00001aa021741_T001,C071-1,Summer,287.5,5.661222863715666
3,Td00001aa021741_T001,C071-2,Summer,287,5.659482219243942
3,Td00001aa021741_T001,C071-3,Summer,262.1,5.568726114144698
3,Td00001aa021741_T001,C065-1,Winter,309.6,5.735281144945546
3,Td00001aa021741_T001,C065-2,Winter,332.6,5.806940569765442
3,Td00001aa021741_T001,C065-3,Winter,311.1,5.740114407117992
3,Td00001aa021741_T001,C071-1,Winter,328.2,5.793623181702913
3,Td00001aa021741_T001,C071-2,Winter,311.2,5.740435795517604
3,Td00001aa021741_T001,C071-3,Winter,297.4,5.695078037388529
3,Td00001aa003491_T001,C065-1,Summer,122.4,4.8072943782481605
3,Td00001aa003491_T001,C065-2,Summer,100.9,4.614129937270366
3,Td00001aa003491_T001,C065-3,Summer,100.5,4.610157737449379
3,Td00001aa003491_T001,C071-1,Summer,113.2,4.729156174603005
3,Td00001aa003491_T001,C071-2,Summer,102.3,4.627909682732752
3,Td00001aa003491_T001,C071-3,Summer,67.8,4.216562209695613
3,Td00001aa003491_T001,C065-1,Winter,33.2,3.5025499060429244
3,Td00001aa003491_T001,C065-2,Winter,28.8,3.3603754218641217
3,Td00001aa003491_T001,C065-3,Winter,29.9,3.3978585138414563
3,Td00001aa003491_T001,C071-1,Winter,32.6,3.484312319047508
3,Td00001aa003491_T001,C071-2,Winter,33,3.49650759176951
3,Td00001aa003491_T001,C071-3,Winter,23.3,3.148453403490109
3,Td00001aa003167_T001,C065-1,Summer,234,5.455321119631206
3,Td00001aa003167_T001,C065-2,Summer,236.3,5.465102188424771
3,Td00001aa003167_T001,C065-3,Summer,228.4,5.431098482160139
3,Td00001aa003167_T001,C071-1,Summer,203.9,5.317629682484775
3,Td00001aa003167_T001,C071-2,Summer,216.2,5.376203909830455
3,Td00001aa003167_T001,C071-3,Summer,243.5,5.4951169466294205
3,Td00001aa003167_T001,C065-1,Winter,201.4,5.3052929852497055
3,Td00001aa003167_T001,C065-2,Winter,182.7,5.207845468857415
3,Td00001aa003167_T001,C065-3,Winter,191.2,5.253320005847426
3,Td00001aa003167_T001,C071-1,Winter,194.9,5.272486611644352
3,Td00001aa003167_T001,C071-2,Winter,191,5.252273433282232
3,Td00001aa003167_T001,C071-3,Winter,191.4,5.254365484243515
3,Td00001aa014680_T001,C065-1,Summer,15.3,2.7278528937578645
3,Td00001aa014680_T001,C065-2,Summer,19.8,2.9856819882055388
3,Td00001aa014680_T001,C065-3,Summer,16.9,2.8273136811006236
3,Td00001aa014680_T001,C071-1,Summer,20,2.9957323235539897
3,Td00001aa014680_T001,C071-2,Summer,19.6,2.9755296172568784
3,Td00001aa014680_T001,C071-3,Summer,18.6,2.9231616344825953
3,Td00001aa014680_T001,C065-1,Winter,18.4,2.9123507189627644
3,Td00001aa014680_T001,C065-2,Winter,10.6,2.3608540954576394
3,Td00001aa014680_T001,C065-3,Winter,17.6,2.8678989588622863
3,Td00001aa014680_T001,C071-1,Winter,15.4,2.7343675743546463
3,Td00001aa014680_T001,C071-2,Winter,20.6,3.0252911243392235
3,Td00001aa014680_T001,C071-3,Winter,16.1,2.778819334102217
3,Td00001aa013963_T003,C065-1,Summer,37.7,3.6296601209791635
3,Td00001aa013963_T003,C065-2,Summer,38.1,3.640214308379374
3,Td00001aa013963_T003,C065-3,Summer,40.5,3.701301998803851
3,Td00001aa013963_T003,C071-1,Summer,53.9,3.987130496467827
3,Td00001aa013963_T003,C071-2,Summer,47.5,3.860729732093227
3,Td00001aa013963_T003,C071-3,Summer,45.7,3.822098319781997
3,Td00001aa013963_T003,C065-1,Winter,46.1,3.8308129716945767
3,Td00001aa013963_T003,C065-2,Winter,60.8,4.107589805419489
3,Td00001aa013963_T003,C065-3,Winter,36.6,3.6000482677297247
3,Td00001aa013963_T003,C071-1,Winter,60.6,4.104294909576919
3,Td00001aa013963_T003,C071-2,Winter,50.7,3.9259259303210032
3,Td00001aa013963_T003,C071-3,Winter,42.1,3.7400477644413046
3,Td00001aa005791_T001,C065-1,Summer,180.5,5.195730783313102
3,Td00001aa005791_T001,C065-2,Summer,171.5,5.144583272436899
3,Td00001aa005791_T001,C065-3,Summer,154,5.036952608907136
3,Td00001aa005791_T001,C071-1,Summer,137.9,4.926528792050887
3,Td00001aa005791_T001,C071-2,Summer,158,5.062595039356081
3,Td00001aa005791_T001,C071-3,Summer,138.4,4.930148050409002
3,Td00001aa005791_T001,C065-1,Winter,75.1,4.318820572085668
3,Td00001aa005791_T001,C065-2,Winter,103.2,4.636668862737385
3,Td00001aa005791_T001,C065-3,Winter,64.5,4.166665239305603
3,Td00001aa005791_T001,C071-1,Winter,71.2,4.265492832462874
3,Td00001aa005791_T001,C071-2,Winter,86.5,4.460144425498527
3,Td00001aa005791_T001,C071-3,Winter,87.8,4.475061512030592
3,Td00001aa013334_T008,C065-1,Summer,291.9,5.676411281285899
3,Td00001aa013334_T008,C065-2,Summer,310.7,5.738827819617541
3,Td00001aa013334_T008,C065-3,Summer,279.4,5.632644450401959
3,Td00001aa013334_T008,C071-1,Summer,353,5.866468059766158
3,Td00001aa013334_T008,C071-2,Summer,321.5,5.772997546788094
3,Td00001aa013334_T008,C071-3,Summer,332.6,5.806940569765442
3,Td00001aa013334_T008,C065-1,Winter,471.1,6.155070387828687
3,Td00001aa013334_T008,C065-2,Winter,565.1,6.337002708405396
3,Td00001aa013334_T008,C065-3,Winter,417.4,6.034044997038884
3,Td00001aa013334_T008,C071-1,Winter,558,6.324358964173426
3,Td00001aa013334_T008,C071-2,Winter,451,6.111467341719973
3,Td00001aa013334_T008,C071-3,Winter,438.6,6.08358783826377
3,Td00001aa011555_T005,C065-1,Summer,237.3,5.469325167655793
3,Td00001aa011555_T005,C065-2,Summer,307.1,5.727173430703045
3,Td00001aa011555_T005,C065-3,Summer,280.6,5.6369301712321525
3,Td00001aa011555_T005,C071-1,Summer,260.5,5.5626028650321935
3,Td00001aa011555_T005,C071-2,Summer,257.3,5.550242723174212
3,Td00001aa011555_T005,C071-3,Summer,268.6,5.593223287812146
3,Td00001aa011555_T005,C065-1,Winter,198.8,5.2922992992526545
3,Td00001aa011555_T005,C065-2,Winter,184.9,5.219815143801408
3,Td00001aa011555_T005,C065-3,Winter,186.5,5.2284312444458
3,Td00001aa011555_T005,C071-1,Winter,212.8,5.3603527621667375
3,Td00001aa011555_T005,C071-2,Winter,220.8,5.397257318931926
3,Td00001aa011555_T005,C071-3,Winter,164.8,5.104732623543333
3,Td00001aa001478_T001,C065-1,Summer,53.4,3.9778107646927405
3,Td00001aa001478_T001,C065-2,Summer,29.3,3.3775875501527137
3,Td00001aa001478_T001,C065-3,Summer,42.5,3.7495040994597826
3,Td00001aa001478_T001,C071-1,Summer,36.8,3.605497872348798
3,Td00001aa001478_T001,C071-2,Summer,36.1,3.586292893039666
3,Td00001aa001478_T001,C071-3,Summer,42.8,3.7565381259522366
3,Td00001aa001478_T001,C065-1,Winter,46.5,3.8394523340986866
3,Td00001aa001478_T001,C065-2,Winter,71.3,4.266896341445496
