tmt_batch,Checked,Protein_FDR_Confidence_Combined,Master,protein_id,Description,Exp_q_value_Combined,Sum_PEP_Score,Coverage,Peptides,PSMs,Unique_Peptides,AAs,MW_kDa,calc_pI,Score_Sequest_HT_Sequest_HT,Peptides_by_Search_Engine_Sequest_HT,Razor_Peptides,Abundance_Ratio_Winter_Summer,Abundance_Ratio_Summer_Winter,pval,Abundances_Grouped_Summer,Abundances_Grouped_Winter,Abundances_Grouped_CV_Summer,Abundances_Grouped_CV_Winter,Abundance_C002-1_Summer,Abundance_C002-2_Summer,Abundance_C002-3_Summer,Abundance_C004-1_Summer,Abundance_C004-2_Summer,Abundance_C004-3_Summer,Abundance_C002-1_Winter,Abundance_C002-2_Winter,Abundance_C002-3_Winter,Abundance_C004-1_Winter,Abundance_C004-2_Winter,Abundance_C004-3_Winter,Abundances_Normalized_C002-1_Summer,Abundances_Normalized_C002-2_Summer,Abundances_Normalized_C002-3_Summer,Abundances_Normalized_C004-1_Summer,Abundances_Normalized_C004-2_Summer,Abundances_Normalized_C004-3_Summer,Abundances_Normalized_C002-1_Winter,Abundances_Normalized_C002-2_Winter,Abundances_Normalized_C002-3_Winter,Abundances_Normalized_C004-1_Winter,Abundances_Normalized_C004-2_Winter,Abundances_Normalized_C004-3_Winter,Found_in_S55_C002-1_Summer,Found_in_S56_C002-2_Summer,Found_in_S57_C002-3_Summer,Found_in_S58_C004-1_Summer,Found_in_S59_C004-2_Summer,Found_in_S60_C004-3_Summer,Found_in_S67_C002-1_Winter,Found_in_S68_C002-2_Winter,Found_in_S69_C002-3_Winter,Found_in_S70_C004-1_Winter,Found_in_S71_C004-2_Winter,Found_in_S72_C004-3_Winter,Protein_Groups,Modifications,Abundance_C027-1_Summer,Abundance_C027-2_Summer,Abundance_C027-3_Summer,Abundance_C043-1_Summer,Abundance_C043-2_Summer,Abundance_C043-3_Summer,Abundance_C027-1_Winter,Abundance_C027-2_Winter,Abundance_C027-3_Winter,Abundance_C043-1_Winter,Abundance_C043-2_Winter,Abundance_C043-3_Winter,Abundances_Normalized_C027-1_Summer,Abundances_Normalized_C027-2_Summer,Abundances_Normalized_C027-3_Summer,Abundances_Normalized_C043-1_Summer,Abundances_Normalized_C043-2_Summer,Abundances_Normalized_C043-3_Summer,Abundances_Normalized_C027-1_Winter,Abundances_Normalized_C027-2_Winter,Abundances_Normalized_C027-3_Winter,Abundances_Normalized_C043-1_Winter,Abundances_Normalized_C043-2_Winter,Abundances_Normalized_C043-3_Winter,Found_in_S73_C027-1_Summer,Found_in_S74_C027-2_Summer,Found_in_S75_C027-3_Summer,Found_in_S76_C043-1_Summer,Found_in_S77_C043-2_Summer,Found_in_S78_C043-3_Summer,Found_in_S85_C027-1_Winter,Found_in_S86_C027-2_Winter,Found_in_S87_C027-3_Winter,Found_in_S88_C043-1_Winter,Found_in_S89_C043-2_Winter,Found_in_S90_C043-3_Winter,Abundance_C065-1_Summer,Abundance_C065-2_Summer,Abundance_C065-3_Summer,Abundance_C071-1_Summer,Abundance_C071-2_Summer,Abundance_C071-3_Summer,Abundance_C065-1_Winter,Abundance_C065-2_Winter,Abundance_C065-3_Winter,Abundance_C071-1_Winter,Abundance_C071-2_Winter,Abundance_C071-3_Winter,Abundances_Normalized_C065-1_Summer,Abundances_Normalized_C065-2_Summer,Abundances_Normalized_C065-3_Summer,Abundances_Normalized_C071-1_Summer,Abundances_Normalized_C071-2_Summer,Abundances_Normalized_C071-3_Summer,Abundances_Normalized_C065-1_Winter,Abundances_Normalized_C065-2_Winter,Abundances_Normalized_C065-3_Winter,Abundances_Normalized_C071-1_Winter,Abundances_Normalized_C071-2_Winter,Abundances_Normalized_C071-3_Winter,Found_in_S1_C065-1_Summer,Found_in_S2_C065-2_Summer,Found_in_S3_C065-3_Summer,Found_in_S4_C071-1_Summer,Found_in_S5_C071-2_Summer,Found_in_S6_C071-3_Summer,Found_in_S13_C065-1_Winter,Found_in_S14_C065-2_Winter,Found_in_S15_C065-3_Winter,Found_in_S16_C071-1_Winter,Found_in_S17_C071-2_Winter,Found_in_S18_C071-3_Winter,Abundance_C022-1_Summer,Abundance_C022-2_Summer,Abundance_C022-3_Summer,Abundance_C076-1_Summer,Abundance_C076-2_Summer,Abundance_C076-3_Summer,Abundance_C022-1_Winter,Abundance_C022-2_Winter,Abundance_C022-3_Winter,Abundance_C076-1_Winter,Abundance_C076-2_Winter,Abundance_C076-3_Winter,Abundances_Normalized_C022-1_Summer,Abundances_Normalized_C022-2_Summer,Abundances_Normalized_C022-3_Summer,Abundances_Normalized_C076-1_Summer,Abundances_Normalized_C076-2_Summer,Abundances_Normalized_C076-3_Summer,Abundances_Normalized_C022-1_Winter,Abundances_Normalized_C022-2_Winter,Abundances_Normalized_C022-3_Winter,Abundances_Normalized_C076-1_Winter,Abundances_Normalized_C076-2_Winter,Abundances_Normalized_C076-3_Winter,Found_in_S19_C022-1_Summer,Found_in_S20_C022-2_Summer,Found_in_S21_C022-3_Summer,Found_in_S22_C076-1_Summer,Found_in_S23_C076-2_Summer,Found_in_S24_C076-3_Summer,Found_in_S31_C022-1_Winter,Found_in_S32_C022-2_Winter,Found_in_S33_C022-3_Winter,Found_in_S34_C076-1_Winter,Found_in_S35_C076-2_Winter,Found_in_S36_C076-3_Winter
3,TRUE,High,Master Protein,Td00001aa022626_T002,Td00001aa022626_T002,0.001,4.044,27,2,4,2,113,11.8,5.45,12.35,2,0,0.8613264427217915,1.161,0.877853681207376,108.2,93.2,11.29,28.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,8.5,10.2,8.5,15.1,9.5,15.3,9.3,10.2,6.9,11.5,6.8,13,15.2,14.4,14.7,18.1,15.2,19,20.5,11,11.1,11.5,14.4,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa014624_T001,Td00001aa014624_T001,0.001,4.036,8,2,2,2,227,25.5,8.84,2.72,2,0,0.9090909090909091,1.1,0.469796809947203,104.3,94.8,17.25,6.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,11,15.4,12,20,17.9,15.3,8.8,17.4,12.6,22,9.1,17.9,19.7,21.7,20.7,24,28.7,19,19.4,18.8,20.2,22,19.2,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa026683_T001,Td00001aa026683_T001,0.001,4.018,11,2,2,2,278,29.9,5.19,5.8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa019093_T002,Td00001aa019093_T002,0.001,4.013,8,2,3,2,338,38.2,6.43,8.43,2,0,1.0964912280701753,0.912,0.454054704598918,82.3,90.3,7.81,14.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.4,38.6,55.1,43,60.6,53.8,75.4,43.9,85.5,46.9,71.3,33.7,79.4,69,77.8,74.3,72.8,86.2,93.7,96.6,92.2,75.4,71.3,71.3,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa000237_T002,Td00001aa000237_T002,0.001,4.007,15,2,2,2,264,28.7,6.09,2.66,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa000699_T001,Td00001aa000699_T001,0.001,4.001,10,2,4,2,271,28.3,5.19,9.96,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa008534_T001,Td00001aa008534_T001,0.001,3.964,19,2,4,1,115,12.8,7.97,9.26,2,1,1.0362694300518136,0.965,0.982562879549031,99.1,102.7,9.18,15.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.3,64.3,81.8,75.6,94.7,88.7,86.7,54.8,89.2,77.1,144.5,66,120.4,114.9,115.5,130.6,113.8,142.1,107.8,120.6,96.2,123.9,144.5,139.6,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa036099_T001,Td00001aa036099_T001,0.001,3.951,9,2,2,2,329,37.3,6.21,2.83,2,0,0.8710801393728224,1.148,0.173172298620823,105,91.4,15.5,7.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,12.6,15.5,14.2,25,15.2,17.4,7.8,18.5,12.8,20.2,9.8,19.1,22.5,21.9,24.5,30,24.3,21.6,17.2,20,20.6,20.2,20.7,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa016052_T003,Td00001aa016052_T003,0.001,3.909,1,2,2,2,2626,287.3,7.05,4.94,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa020393_T003,Td00001aa020393_T003,0.001,3.899,6,2,2,2,477,53.3,4.98,4.83,2,0,1.0341261633919339,0.967,0.928129583700917,94.9,98.1,7.8,8.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,43.4,50.4,43.5,57.1,39.1,59.4,28.7,62.5,44,75.5,37.7,66.8,77.5,71.1,75.2,68.6,62.6,73.8,63.2,67.4,70.7,75.5,79.7,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa008070_T002,Td00001aa008070_T002,0.001,3.897,7,2,2,2,322,35.7,6.76,4.75,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa021606_T005,Td00001aa021606_T005,0.001,3.888,5,2,2,2,724,81.5,5.63,5.1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa017248_T002,Td00001aa017248_T002,0.001,3.885,4,2,2,1,562,61.8,5.91,5.45,2,0,0.9259259259259258,1.08,0.612324325584204,103.7,96.1,6.02,15.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,12.3,15.3,13.5,17.1,12.2,14.5,9,18.4,13.1,24.9,7.3,21.2,22,21.6,23.3,20.6,19.5,18,19.8,19.8,21.1,24.9,15.4,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa014983_T003,Td00001aa014983_T003,0.001,3.875,9,2,2,1,170,19.2,8.1,4.89,2,0,0.7917656373713381,1.263,0.800456765718555,102.5,81.1,18.59,16.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,16,16.2,19.5,29.4,17,18,9.7,17.3,17.8,21.8,13,22.8,28.6,22.9,33.7,35.3,27.2,22.4,21.4,18.7,28.6,21.8,27.5,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa004272_T001,Td00001aa004272_T001,0.001,3.874,34,2,2,2,64,7.5,9.89,3.26,2,0,1.0101010101010102,0.99,0.595125470810139,102.7,103.7,22.59,22.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8,28.5,36.5,46.7,45.3,27.2,50,15,56.4,33.9,52.5,19.3,60.5,50.9,51.5,80.7,54.4,43.6,62.2,33,60.8,54.5,52.5,40.8,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa000664_T001,Td00001aa000664_T001,0.001,3.872,12,2,2,2,287,31,5.5,7.11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa006303_T001,Td00001aa006303_T001,0.001,3.855,3,2,3,2,958,106.2,7.28,7.44,2,0,1.0683760683760684,0.936,0.616242622745959,97.9,104.6,36.74,34.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,31.6,45.6,15.2,22,28.8,41,40.9,35,36.3,37.5,28.1,62.9,56.5,64.4,26.3,26.4,46.1,51,90,37.8,58.3,37.5,59.4,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa039960_T001,Td00001aa039960_T001,0.001,3.854,7,2,2,2,551,59.6,5.96,5.61,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa028662_T002,Td00001aa028662_T002,0.001,3.84,6,2,2,2,417,46.4,7.02,5.35,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa041636_T001,Td00001aa041636_T001,0.001,3.84,14,2,2,2,214,23.5,5.27,5.43,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,TRUE,High,Master Protein,Td00001aa037211_T001,Td00001aa037211_T001,0.001,3.804,4,2,2,2,503,56.1,8.06,4.94,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,High,High,High,High,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
