"protein_id","Checked","Master","Description","Coverage","Peptides","PSMs","AAs","Modifications","Abundance_Ratio_Winter_Summer","pval_Winter_Summer","adj_pval_Winter_Summer","Abundance_Grouped_Summer","Abundance_Grouped_Winter","Abundance_Grouped_CV_Summer","Abundance_Grouped_CV_Winter","Abundance_Mg-1_Summer","Abundance_Mg-2_Summer","Abundance_Mg-3_Summer","Abundance_Mg-1_Winter","Abundance_Mg-2_Winter","Abundance_Mg-3_Winter","Abundances_Normalized_Mg-1_Summer","Abundances_Normalized_Mg-2_Summer","Abundances_Normalized_Mg-3_Summer","Abundances_Normalized_Mg-1_Winter","Abundances_Normalized_Mg-2_Winter","Abundances_Normalized_Mg-3_Winter","Found_in_Sample_S12_Mg-1_Summer","Found_in_Sample_S15_Mg-2_Summer","Found_in_Sample_S18_Mg-3_Summer","Found_in_Sample_S11_Mg-1_Winter","Found_in_Sample_S14_Mg-2_Winter","Found_in_Sample_S17_Mg-3_Winter"
"Ag00001aa088335_T002",TRUE,"Master Protein","Ag00001aa088335_T002",26,10,14,470,NA,1.12,0.906024779408432,1,147.2,164.8,22.57,18.31,26.3,20.1,14.8,24.6,30.1,28.4,47.4,42.5,29.9,41.4,47.6,59.3,"High","High","High","High","High","High"
"Ag00001aa083455_T002",TRUE,"Master Protein","Ag00001aa083455_T002",42,6,12,251,NA,1.119,0.995617094682494,1,95.7,107.1,15.3,2.26,153.8,167.9,135.3,184.1,194.3,153.7,277.1,355.2,273.5,310.1,307.4,320.8,"High","High","High","High","High","High"
"Ag00001aa095493_T001",TRUE,"Master Protein","Ag00001aa095493_T001",19,5,15,299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High"
"Ag00001aa113221_T001",TRUE,"Master Protein","Ag00001aa113221_T001",9,10,13,1377,NA,1.059,0.820477558603156,1,105.1,111.3,13.24,18.17,124.4,82.4,108,137.2,172.1,90.3,224.1,174.3,218.3,231.1,272.2,188.5,"High","High","High","High","High","High"
"Ag00001aa018369_T001",TRUE,"Master Protein","Ag00001aa018369_T001",28,6,15,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High"
"Ag00001aa150145_T001",TRUE,"Master Protein","Ag00001aa150145_T001",52,5,24,135,NA,0.677,0.021588774295996,0.1023041797454,149.5,101.3,11.46,5.73,977.9,1006.4,865.8,648.2,754.4,583.7,1761.9,2129.3,1750.1,1092,1193.4,1218.2,"High","High","High","High","High","High"
"Ag00001aa044993_T001",TRUE,"Master Protein","Ag00001aa044993_T001",24,7,11,352,NA,0.954,0.999999996681072,1,45.4,43.3,6.9,5.47,51.5,39.3,46.9,55.9,53.4,42.4,92.8,83.1,94.8,94.2,84.5,88.5,"High","High","High","High","High","High"
"Ag00001aa047796_T003",TRUE,"Master Protein","Ag00001aa047796_T003",17,8,13,727,NA,1.083,0.999913701974362,1,29.1,31.6,16.59,18.01,128.6,83.8,86.3,143.8,121.4,82.2,231.7,177.3,174.4,242.3,192,171.6,"High","High","High","High","High","High"
"Ag00001aa002468_T003",TRUE,"Master Protein","Ag00001aa002468_T003",12,6,12,778,NA,2.608,0.0291761801409417,0.125372891624209,77.6,202.2,6.37,3.6,19.9,16.3,19.3,54,59.1,46.8,35.9,34.5,39,91,93.5,97.7,"High","High","High","High","High","High"
"Ag00001aa008780_T001",TRUE,"Master Protein","Ag00001aa008780_T001",17,11,14,840,NA,0.765,0.238406434371797,0.571983469520498,113,86.4,11,0.34,282,194.7,244.2,225,238.6,180.4,508.1,411.9,493.6,379.1,377.4,376.5,"High","High","High","High","High","High"
"Ag00001aa064668_T001",TRUE,"Master Protein","Ag00001aa064668_T001",33,4,29,135,NA,0.834,0.700771396549334,1,125.7,104.8,16.39,8.41,495.6,587.9,532.6,553.7,567.3,379.3,892.9,1243.8,1076.6,932.8,897.4,791.6,"High","High","High","High","High","High"
"Ag00001aa042858_T001",TRUE,"Master Protein","Ag00001aa042858_T001",24,2,11,265,NA,1.033,0.999999967824401,1,39.8,41.1,6.04,11.39,52.2,40.3,41.8,57.4,48.6,42.2,94.1,85.3,84.5,96.7,76.9,88.1,"High","High","High","High","High","High"
"Ag00001aa079196_T001",TRUE,"Master Protein","Ag00001aa079196_T001",29,7,21,312,NA,0.836,0.189833026949352,0.482857755881416,121.6,101.6,15.06,10.47,89,85,65.6,84.7,84.7,55.5,160.4,179.8,132.6,142.7,134,115.8,"High","High","High","High","High","High"
"Ag00001aa019181_T001",TRUE,"Master Protein","Ag00001aa019181_T001",40,7,11,234,NA,0.955,0.999999971649999,1,102.5,97.9,7.11,10.6,200.2,174.2,159.3,187.1,217.8,186.3,360.7,368.6,322,315.2,344.5,388.8,"Not Found","Not Found","Not Found","Not Found","Not Found","Not Found"
"Ag00001aa026634_T002",TRUE,"Master Protein","Ag00001aa026634_T002",33,9,18,264,NA,1.167,0.685768887873953,1,126.2,147.3,11.21,10.34,890.3,625.7,807.2,1183.9,1183.2,777.7,1604.1,1323.8,1631.7,1994.5,1871.7,1623.1,"High","High","High","High","High","High"
"Ag00001aa108583_T002",TRUE,"Master Protein","Ag00001aa108583_T002",18,6,19,522,NA,3.276,0.00768842810304848,0.0484562063099587,66.4,217.4,9.59,12.05,285.2,221.7,209.7,824.8,971.4,844.9,513.9,469.1,423.9,1389.5,1536.7,1763.3,"High","High","High","High","High","High"
"Ag00001aa143464_T001",TRUE,"Master Protein","Ag00001aa143464_T001",17,4,43,265,NA,0.486,0.0912438960447755,0.285119232580397,194.4,94.6,19.2,23.68,3707.6,2237.1,3374.5,2791.7,1980,1556.9,6680.1,4733.1,6821.1,4703.1,3132.2,3249.3,"High","High","High","High","High","High"
"Ag00001aa008427_T002",TRUE,"Master Protein","Ag00001aa008427_T002",20,5,14,376,NA,0.782,0.351932605098174,0.753427840409563,124.2,97.1,11.77,2.97,276.2,189.1,242.8,227.8,231.4,185.4,497.6,400.1,490.8,383.8,366.1,386.9,"High","High","High","High","High","High"
"Ag00001aa054501_T001",TRUE,"Master Protein","Ag00001aa054501_T001",28,7,13,348,NA,0.727,0.325961553671447,0.712146101509059,137.3,99.8,16.28,5.84,891.7,1012.1,822.9,717.4,834.2,567.3,1606.6,2141.3,1663.4,1208.6,1319.6,1184,"High","High","High","High","High","High"
"Ag00001aa092718_T001",TRUE,"Master Protein","Ag00001aa092718_T001",23,12,15,580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High"
"Ag00001aa071816_T001",TRUE,"Master Protein","Ag00001aa071816_T001",18,3,17,198,NA,1.005,0.998998678513032,1,137.3,138.1,20.32,15.25,107.6,75.7,118.9,94.2,136.5,93.4,193.9,160.2,240.3,158.7,215.9,194.9,"High","High","High","High","High","High"
"Ag00001aa019786_T001",TRUE,"Master Protein","Ag00001aa019786_T001",47,8,10,238,NA,1.25,0.295322837499994,0.661963057612363,85.2,106.5,4.2,4.66,225.4,207.9,204.9,307.3,306.4,254.4,406.1,439.9,414.2,517.7,484.7,530.9,"High","High","High","High","High","High"
"Ag00001aa009663_T003",TRUE,"Master Protein","Ag00001aa009663_T003",15,6,10,853,NA,0.795,0.784169345697151,1,114.7,91.2,17.28,8.98,217.1,204.7,151.1,184.6,173,156.6,391.2,433.1,305.4,311,273.7,326.8,"High","High","High","High","High","High"
"Ag00001aa083660_T002",TRUE,"Master Protein","Ag00001aa083660_T002",17,7,11,599,NA,0.998,0.999999995170075,1,104.4,104.1,14.38,8.66,83.5,64.1,88.8,89.1,106.8,68.6,150.4,135.6,179.5,150.1,168.9,143.2,"High","High","High","High","High","High"
"Ag00001aa111680_T001",TRUE,"Master Protein","Ag00001aa111680_T001",21,6,15,403,NA,1.807,0.162928829886639,0.433958049434892,80.5,145.4,31.03,4.3,19.7,8.8,13.6,28.9,33.4,23.8,35.5,18.6,27.5,48.7,52.8,49.7,"High","High","High","High","High","High"
"Ag00001aa154308_T001",TRUE,"Master Protein","Ag00001aa154308_T001",18,4,10,316,NA,0.938,0.982089091881968,1,38.4,36,14.1,23.45,19.1,13.8,19.2,21.4,20.4,10.7,34.4,29.2,38.8,36.1,32.3,22.3,"High","High","High","High","High","High"
"Ag00001aa020030_T001",TRUE,"Master Protein","Ag00001aa020030_T001",21,9,10,541,NA,0.835,0.829989204570446,1,131.3,109.6,21.3,2.9,317.1,194.3,313.4,283.2,288.9,231.5,571.3,411.1,633.5,477.1,457,483.2,"High","High","High","High","High","High"
"Ag00001aa003757_T001",TRUE,"Master Protein","Ag00001aa003757_T001",28,10,15,478,NA,0.823,0.562801398632434,1,95.6,78.7,27.28,7.65,112,55.1,75.3,74.4,86.7,56.5,201.8,116.6,152.2,125.3,137.2,117.9,"High","High","High","High","High","High"
"Ag00001aa018539_T001",TRUE,"Master Protein","Ag00001aa018539_T001",58,8,12,200,NA,0.505,2.3576723471308e-06,0.000465527470126367,173.8,87.8,15.84,2.88,402.2,472.1,436.6,255,281.8,217.9,724.7,998.8,882.5,429.6,445.8,454.8,"High","High","High","High","High","High"
"Ag00001aa015663_T001",TRUE,"Master Protein","Ag00001aa015663_T001",22,3,10,228,NA,0.918,0.988951869089224,1,35.1,32.2,8.33,19.32,67.2,62.7,70.8,88,77,48.2,121.1,132.7,143.1,148.3,121.8,100.6,"High","High","High","High","High","High"
"Ag00001aa081615_T001",TRUE,"Master Protein","Ag00001aa081615_T001",18,8,14,540,NA,0.907,0.827085678595977,1,129.7,117.6,15.68,2.5,352.9,270.1,383,342.2,358.1,285.1,635.8,571.5,774.2,576.5,566.5,595,"High","High","High","High","High","High"
"Ag00001aa055510_T001",TRUE,"Master Protein","Ag00001aa055510_T001",19,10,12,762,NA,1.242,0.577631768087528,1,80.7,100.2,11.88,5.2,118.1,82.6,86,137.9,137.2,100.6,212.8,174.8,173.8,232.3,217,210,"High","High","High","High","High","High"
"Ag00001aa032708_T001",TRUE,"Master Protein","Ag00001aa032708_T001",42,6,15,279,NA,0.649,0.169863916035767,0.446245338148548,160.2,104,6.26,9.66,581.4,547.1,583.4,391.8,505.9,360.2,1047.5,1157.5,1179.3,660.1,800.3,751.8,"High","High","High","High","High","High"
"Ag00001aa026706_T001",TRUE,"Master Protein","Ag00001aa026706_T001",28,5,19,227,NA,0.991,0.998552439510924,1,90.6,89.8,13.52,2.89,458.9,456.9,366.3,500.7,503.3,392.7,826.8,966.7,740.4,843.5,796.2,819.6,"High","High","High","High","High","High"
"Ag00001aa005457_T001",TRUE,"Master Protein","Ag00001aa005457_T001",11,5,15,564,NA,0.882,0.999738019632207,1,26.6,23.4,6.27,10.07,113.7,86.7,101.4,126.6,113.3,86.6,204.9,183.4,205,213.3,179.2,180.7,"High","High","High","High","High","High"
"Ag00001aa078383_T001",TRUE,"Master Protein","Ag00001aa078383_T001",37,6,28,193,NA,1.192,0.938644905785277,1,53.7,63.9,13,9.42,341.6,353.6,292.2,454.3,402.4,351.4,615.5,748.1,590.6,765.3,636.6,733.4,"High","High","High","High","High","High"
"Ag00001aa031407_T001",TRUE,"Master Protein","Ag00001aa031407_T001",6,8,15,1614,NA,1.132,0.953465216682176,1,103.5,117.2,10.54,1.12,470.8,336.5,350.5,478.4,516.9,383.3,848.3,711.9,708.5,805.9,817.7,800,"High","High","High","High","High","High"
"Ag00001aa094262_T001",TRUE,"Master Protein","Ag00001aa094262_T001",42,5,15,182,NA,0.385,0.0037711582518275,0.0288847455303857,213.8,82.4,14.62,5.67,1001.7,1146.4,1063.9,476.4,523.6,428.9,1804.8,2425.5,2150.5,802.6,828.3,895.1,"High","High","High","High","High","High"
"Ag00001aa066864_T001",TRUE,"Master Protein","Ag00001aa066864_T001",29,5,15,293,NA,1.265,0.491293067425881,0.951439314146047,71.2,90.1,6.9,1.83,160.7,124,125.7,200.6,209.8,156.1,289.5,262.4,254.1,337.9,331.9,325.8,"High","High","High","High","High","High"
"Ag00001aa000113_T001",TRUE,"Master Protein","Ag00001aa000113_T001",30,5,14,196,NA,0.674,0.555048004152555,1,185.3,124.8,18.33,15.11,382.2,236.3,256,206.9,189.9,194.8,688.6,499.9,517.5,348.6,300.4,406.6,"High","High","High","High","High","High"
"Ag00001aa078267_T001",TRUE,"Master Protein","Ag00001aa078267_T001",37,7,14,263,NA,0.723,0.569529257250841,1,33.2,24,14.01,19.82,9.6,10.1,11.3,11.9,8.7,7.4,17.3,21.4,22.8,20,13.8,15.4,"High","High","High","High","High","High"
"Ag00001aa094682_T001",TRUE,"Master Protein","Ag00001aa094682_T001",23,5,11,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High"
"Ag00001aa043616_T002",TRUE,"Master Protein","Ag00001aa043616_T002",45,4,28,129,NA,1.215,0.125458044057306,0.364418466749934,127.5,155,9.41,7.71,381.1,269.4,322.2,469.7,499.4,431.8,686.6,570,651.3,791.3,790,901.2,"High","High","High","High","High","High"
"Ag00001aa033169_T002",TRUE,"Master Protein","Ag00001aa033169_T002",10,7,13,791,NA,0.929,0.803578117447103,1,121,112.4,12.72,5.92,258.5,206.5,274.8,271.7,257,207.3,465.7,436.9,555.5,457.7,406.5,432.6,"High","High","High","High","High","High"
"Ag00001aa082503_T001",TRUE,"Master Protein","Ag00001aa082503_T001",19,9,14,596,NA,1.367,0.0261440671128311,0.116894688644162,66,90.3,10.69,10.64,114.4,81.5,104.4,167.3,189,116,206.1,172.4,211,281.8,299,242.1,"High","High","High","High","High","High"
"Ag00001aa102556_T001",TRUE,"Master Protein","Ag00001aa102556_T001",25,6,7,461,NA,0.767,0.00749692699287341,0.0477033507213376,148.3,113.8,6.63,2.27,204.3,198,200.7,186.1,189.9,149.1,368.1,418.9,405.7,313.5,300.4,311.2,"High","High","High","High","High","High"
"Ag00001aa032196_T004",TRUE,"Master Protein","Ag00001aa032196_T004",13,9,12,969,NA,0.843,0.184347994321497,0.473507339642189,151.5,127.7,13.98,6.89,401.1,292.5,405.8,361.5,360.8,313.8,722.7,618.9,820.3,609,570.8,654.9,"High","High","High","High","High","High"
"Ag00001aa026770_T001",TRUE,"Master Protein","Ag00001aa026770_T001",27,8,16,372,NA,1.319,0.0539484932475499,0.193312730764973,55.1,72.7,6.13,4.16,180.4,137.4,146.1,246.3,242.8,186.6,325,290.7,295.3,414.9,384.1,389.4,"High","High","High","High","High","High"
"Ag00001aa151242_T003",TRUE,"Master Protein","Ag00001aa151242_T003",9,7,13,826,NA,0.795,0.780737844009622,1,74.7,59.4,10.62,8.87,455.6,387.9,485.6,387.5,448.2,284.3,820.9,820.7,981.6,652.8,709,593.3,"High","High","High","High","High","High"
"Ag00001aa136581_T001",TRUE,"Master Protein","Ag00001aa136581_T001",19,9,11,809,NA,0.771,0.414172196271836,0.843778501738075,138.2,106.5,24.52,11.07,215,139.7,240.8,162.5,188.7,163.1,387.4,295.6,486.7,273.8,298.5,340.4,"High","High","High","High","High","High"
"Ag00001aa030963_T002",TRUE,"Master Protein","Ag00001aa030963_T002",26,7,9,398,NA,1.281,0.159230654133246,0.43036873476812,48.3,61.9,16.55,7.75,67.5,41.1,53.4,92.2,87.4,64.5,121.6,87,107.9,155.3,138.3,134.6,"High","High","High","High","High","High"
"Ag00001aa069541_T002",TRUE,"Master Protein","Ag00001aa069541_T002",28,8,14,373,NA,0.657,0.0967324752959916,0.298050062196905,170.6,112.2,12.54,4.26,919.7,635.1,844.3,657.6,688.5,489.2,1657,1343.7,1706.6,1107.8,1089.1,1021,"High","High","High","High","High","High"
"Ag00001aa086216_T001",TRUE,"Master Protein","Ag00001aa086216_T001",48,5,13,122,NA,0.643,0.883251436011732,1,40.1,25.8,22.36,52.12,6.8,8.6,9.4,12.6,7.4,3.6,12.3,18.2,19,21.2,11.7,7.5,"High","High","High","High","High","High"
"Ag00001aa007387_T001",TRUE,"Master Protein","Ag00001aa007387_T001",21,4,34,432,NA,0.789,0.190415021235878,0.4839765884174,112,88.4,4.48,10.11,65.5,58.6,56.1,55.3,66.6,41.4,118,124,113.4,93.2,105.4,86.4,"High","High","High","High","High","High"
"Ag00001aa080571_T001",TRUE,"Master Protein","Ag00001aa080571_T001",48,5,12,122,NA,0.712,0.129236816328379,0.372264501994348,161.3,114.9,42.15,7.11,360,617.1,337,287.9,343.1,228.8,648.6,1305.6,681.2,485,542.8,477.5,"High","High","High","High","High","High"
"Ag00001aa033794_T001",TRUE,"Master Protein","Ag00001aa033794_T001",18,9,17,475,NA,1.251,0.0470533818493918,0.1760090849707,91.6,114.7,5.17,0.23,719.8,558.7,639.3,963.1,1022.3,773.9,1296.9,1182.1,1292.3,1622.5,1617.2,1615.2,"High","High","High","High","High","High"
"Ag00001aa072504_T001",TRUE,"Master Protein","Ag00001aa072504_T001",28,7,27,314,NA,1.036,0.999942332922035,1,149.7,155.1,6.67,6.49,187.3,157.3,185.6,209.6,221.1,150.2,337.5,332.8,375.2,353.1,349.8,313.5,"High","High","High","High","High","High"
"Ag00001aa061896_T002",TRUE,"Master Protein","Ag00001aa061896_T002",26,3,14,230,NA,1.127,0.679602188124006,1,41.3,46.5,9.47,4.9,31.9,22.5,26.8,39.3,38.6,29.1,57.5,47.6,54.2,66.2,61.1,60.7,"High","High","High","High","High","High"
"Ag00001aa071551_T001",TRUE,"Master Protein","Ag00001aa071551_T001",19,9,11,643,NA,1.241,0.261340876676546,0.60925413896635,133.2,165.3,11.7,10.84,82.3,55.5,68.5,102,97.6,91.9,148.3,117.4,138.5,171.8,154.4,191.8,"High","High","High","High","High","High"
"Ag00001aa113694_T004",TRUE,"Master Protein","Ag00001aa113694_T004",14,12,13,1000,NA,0.555,0.00091703152120659,0.0104186669873595,181.7,100.9,13.22,6.77,582.7,414.8,566.3,346.1,374.3,250,1049.9,877.6,1144.7,583.1,592.1,521.8,"High","High","High","High","High","High"
"Ag00001aa074740_T001",TRUE,"Master Protein","Ag00001aa074740_T001",17,5,18,366,NA,1.225,0.984635175219268,1,32.8,40.2,9.57,6.93,64.8,45.8,55.5,81.7,86.9,58.3,116.8,96.9,112.2,137.6,137.5,121.7,"High","High","High","High","High","High"
"Ag00001aa047741_T001",TRUE,"Master Protein","Ag00001aa047741_T001",17,5,9,383,NA,0.837,0.415253392421773,0.845511238446605,149.2,124.9,8.54,5.14,216.8,186.5,224.4,187.5,221.2,158.3,390.6,394.6,453.6,315.9,349.9,330.4,"High","High","High","High","High","High"
"Ag00001aa024656_T001",TRUE,"Master Protein","Ag00001aa024656_T001",11,10,16,992,NA,1.912,5.3967719128134e-05,0.00155735418055472,89.8,171.6,8.23,6.65,267.4,198,207.4,433.4,506.7,398.8,481.8,418.9,419.2,730.1,801.6,832.3,"High","High","High","High","High","High"
"Ag00001aa050391_T003",TRUE,"Master Protein","Ag00001aa050391_T003",30,7,19,301,NA,0.856,0.996231293029925,1,94.6,81,12.22,22.48,12.7,8.6,11.1,11.4,10.2,12,22.9,18.2,22.4,19.2,16.1,25,"High","High","High","High","High","High"
"Ag00001aa093678_T002",TRUE,"Master Protein","Ag00001aa093678_T002",21,6,12,383,NA,0.924,0.539923907747637,1,94,86.9,3.38,8.87,232.7,187.1,208.1,245.3,244.9,165.8,419.3,395.9,420.6,413.2,387.4,346,"High","High","High","High","High","High"
"Ag00001aa094674_T001",TRUE,"Master Protein","Ag00001aa094674_T001",15,7,12,610,NA,0.788,0.802853482980426,1,61.6,48.5,7.47,23.85,50.4,42.8,39.3,56.9,45.1,29,90.8,90.6,79.4,95.9,71.3,60.5,"High","High","High","High","High","High"
"Ag00001aa084602_T003",TRUE,"Master Protein","Ag00001aa084602_T003",12,13,16,1140,NA,0.889,0.967652002856193,1,182.2,162,22.49,10.23,53.3,34.3,56.9,55.7,48.3,40.9,96,72.6,115,93.8,76.4,85.4,"High","High","High","High","High","High"
"Ag00001aa077283_T001",TRUE,"Master Protein","Ag00001aa077283_T001",12,13,16,1165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High"
"Ag00001aa008172_T001",TRUE,"Master Protein","Ag00001aa008172_T001",29,3,9,134,NA,1.571,0.000950022109341808,0.0107016668233796,88.5,139.1,10.61,9.03,288.4,261.8,221.8,428.6,515.9,414.1,519.6,553.9,448.3,722,816.1,864.2,"High","High","High","High","High","High"
"Ag00001aa103768_T001",TRUE,"Master Protein","Ag00001aa103768_T001",27,6,14,277,NA,0.819,0.727391671442481,1,224.6,183.9,13.2,16.65,340,222.6,263,258.4,325.4,176.6,612.6,471,531.6,435.3,514.8,368.6,"High","High","High","High","High","High"
"Ag00001aa007448_T001",TRUE,"Master Protein","Ag00001aa007448_T001",39,9,12,299,NA,0.929,0.999380425485941,1,53.4,49.7,11.53,6,92.9,83.9,69.9,92.3,90.3,77,167.4,177.5,141.3,155.5,142.8,160.7,"High","High","High","High","High","High"
"Ag00001aa034045_T003",TRUE,"Master Protein","Ag00001aa034045_T003",20,6,11,368,NA,1.108,0.992464212069479,1,127,140.8,12,6.01,233.5,157.2,180,239.3,244.3,208.3,420.7,332.6,363.8,403.1,386.5,434.7,"High","High","High","High","High","High"
"Ag00001aa069393_T002",TRUE,"Master Protein","Ag00001aa069393_T002",26,6,13,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","High"
"Ag00001aa065907_T001",TRUE,"Master Protein","Ag00001aa065907_T001",41,6,18,152,"Met-loss+Acetyl [N-Term]",1.024,0.999986948820162,1,149.4,153,10.88,8.67,77.6,64.5,82,97.6,89.1,68.6,139.8,136.5,165.8,164.4,140.9,143.2,"High","High","High","High","High","High"
"Ag00001aa094786_T002",TRUE,"Master Protein","Ag00001aa094786_T002",20,5,9,333,NA,0.567,0.161792675733712,0.432947168430731,290.4,164.8,8.31,6.75,1440.9,1312.4,1162.9,940.1,875.1,705.9,2596.1,2776.7,2350.7,1583.8,1384.3,1473.2,"High","High","High","High","High","High"
"Ag00001aa145884_T006",TRUE,"Master Protein","Ag00001aa145884_T006",14,8,12,841,NA,1.487,0.372546456545578,0.78265620819852,60.8,90.5,21.4,8.43,122.3,73.7,76.1,144.8,146.6,98.9,220.4,155.9,153.8,243.9,231.9,206.4,"High","High","High","High","High","High"
"Ag00001aa031150_T001",TRUE,"Master Protein","Ag00001aa031150_T001",25,5,11,319,NA,0.36,0.00334686201650614,0.0263983464677168,143.3,51.5,21.04,12.51,200.4,118.7,188,84.8,82.1,53.2,361.1,251.1,380,142.9,129.9,111,"High","High","High","High","High","High"
"Ag00001aa143278_T001",TRUE,"Master Protein","Ag00001aa143278_T001",15,8,13,796,NA,0.932,0.99855809708613,1,40.2,37.5,6.34,26.75,23.2,17.4,19.6,33.3,22.5,17.7,41.8,36.8,39.6,56.1,35.6,36.9,"High","High","High","High","High","High"
"Ag00001aa008496_T001",TRUE,"Master Protein","Ag00001aa008496_T001",34,8,13,357,NA,1.548,0.777248988246447,1,35.9,55.6,16.21,18.87,6.1,6.9,5.6,10.4,14.3,7.6,11,14.6,11.3,17.5,22.6,15.9,"High","High","High","High","High","High"
"Ag00001aa091198_T001",TRUE,"Master Protein","Ag00001aa091198_T001",27,4,12,277,NA,0.838,0.340021400882065,0.736260002854732,98.8,82.7,8.36,5.04,147.2,147.6,139.1,145.2,148.9,106,265.2,312.3,281.2,244.6,235.5,221.2,"High","High","High","High","High","High"
"Ag00001aa025656_T001",TRUE,"Master Protein","Ag00001aa025656_T001",22,8,17,482,NA,1.133,0.985539999812951,1,29,32.8,8.47,7.84,105.2,78.2,80.7,119.6,118.5,82.5,189.5,165.4,163.1,201.5,187.5,172.2,"High","High","High","High","High","High"
"Ag00001aa029911_T001",TRUE,"Master Protein","Ag00001aa029911_T001",31,7,10,377,NA,0.882,0.649252602441243,1,112.2,99,5.14,5.21,273,239.4,226.5,257.5,261.5,219.9,491.9,506.5,457.8,433.8,413.7,458.9,"High","High","High","High","High","High"
"Ag00001aa070937_T001",TRUE,"Master Protein","Ag00001aa070937_T001",5,10,11,2676,NA,1.361,0.0924444816555106,0.288077744115669,77.9,106,17.61,11.34,188.2,115.8,167.5,276.8,291.2,181.2,339.1,245,338.6,466.3,460.7,378.2,"High","High","High","High","High","High"
"Ag00001aa044965_T001",TRUE,"Master Protein","Ag00001aa044965_T001",23,4,21,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not Found","Not Found","Not Found","High","Not Found","Not Found"
"Ag00001aa025007_T001",TRUE,"Master Protein","Ag00001aa025007_T001",46,7,21,150,NA,1.436,0.526583225229243,0.993087602762597,17.3,24.9,12.86,23.2,116.8,84.1,81.3,205.1,161.5,106.6,210.4,177.9,164.3,345.5,255.5,222.5,"High","High","High","High","High","High"
"Ag00001aa104497_T001",TRUE,"Master Protein","Ag00001aa104497_T001",23,8,13,436,NA,2.809,2.28559380013316e-05,0.000844642074728278,98.9,277.7,7.26,12.64,355.8,346.2,324.4,919.4,1164.2,956.2,641.1,732.5,655.7,1548.9,1841.7,1995.6,"High","High","High","High","High","High"
"Ag00001aa019568_T001",TRUE,"Master Protein","Ag00001aa019568_T001",48,7,40,161,NA,4.162,0.00244431615333007,0.0210867607060353,66.6,277,7.16,37.39,198.3,171.6,157.1,882.6,1677.4,681,357.3,363.1,317.6,1486.9,2653.5,1421.3,"High","High","High","High","High","High"
"Ag00001aa083443_T001",TRUE,"Master Protein","Ag00001aa083443_T001",32,9,13,397,NA,1.296,0.0601626240501985,0.208301437770176,45.3,58.8,16.68,13.66,10.1,6.7,9.8,14,14.9,14.2,18.2,14.2,19.8,23.6,23.6,29.6,"High","High","High","High","High","High"
"Ag00001aa032200_T001",TRUE,"Master Protein","Ag00001aa032200_T001",34,3,9,147,NA,1.087,0.599972682121229,1,75.1,81.6,3.62,9.3,191.6,152.9,170.2,222,225.1,203.7,345.2,323.5,344,374,356.1,425.1,"High","High","High","High","High","High"
"Ag00001aa022922_T002",TRUE,"Master Protein","Ag00001aa022922_T002",18,10,12,715,NA,0.93,0.973369503077541,1,123.7,115,5.95,4.34,487.8,387.4,456.8,485.2,515.6,421.4,878.9,819.6,923.4,817.4,815.6,879.5,"High","High","High","High","High","High"
"Ag00001aa093308_T002",TRUE,"Master Protein","Ag00001aa093308_T002",14,7,13,702,NA,0.831,0.56385640028088,1,78.8,65.5,3.24,4.08,303.7,270.8,266.4,283.8,287.4,211.4,547.2,572.9,538.5,478.1,454.6,441.2,"High","High","High","High","High","High"
"Ag00001aa072468_T001",TRUE,"Master Protein","Ag00001aa072468_T001",22,8,13,483,NA,1.107,0.999810949283412,1,140.3,155.3,10.72,5.42,183.4,158.3,197.1,200.8,236,177.7,330.4,334.9,398.4,338.3,373.3,370.9,"High","High","High","High","High","High"
